geometry,timestamp,violence
POINT (-58.3916 -34.6202),2017-11-11 07:15:00,Robo
POINT (-58.3922 -34.6056),2017-11-11 07:30:00,Robo
POINT (-58.3956 -34.6487),2017-11-11 05:30:00,Robo
POINT (-58.3961 -34.6141),2017-11-11 02:15:00,Robo
POINT (-58.4013 -34.5837),2017-11-11 03:15:00,Robo
POINT (-58.4033 -34.6324),2017-11-11 23:15:00,Robo
POINT (-58.4092 -34.5983),2017-11-11 04:30:00,Robo
POINT (-58.4096 -34.6316),2017-11-11 22:00:00,Robo
POINT (-58.4105 -34.6527),2017-11-11 22:30:00,Robo
POINT (-58.4125 -34.6124),2017-11-11 04:30:00,Robo
POINT (-58.4162 -34.6135),2017-11-11 03:45:00,Robo
POINT (-58.4179 -34.6022),2017-11-11 05:30:00,Robo
POINT (-58.4181 -34.5928),2017-11-11 05:30:00,Robo
POINT (-58.419 -34.6546),2017-11-11 01:00:00,Robo
POINT (-58.4191 -34.6305),2017-11-11 23:00:00,Robo
POINT (-58.4219 -34.5828),2017-11-11 04:00:00,Robo
POINT (-58.4222 -34.6121),2017-11-11 00:15:00,Robo
POINT (-58.4224 -34.5892),2017-11-11 22:30:00,Robo
POINT (-58.4245 -34.6313),2017-11-11 23:00:00,Robo
POINT (-58.4297 -34.5941),2017-11-11 04:00:00,Robo
POINT (-58.4316 -34.6323),2017-11-11 22:00:00,Robo
POINT (-58.4318 -34.5743),2017-11-11 04:45:00,Robo
POINT (-58.4318 -34.6241),2017-11-11 00:15:00,Robo
POINT (-58.4342 -34.5684),2017-11-11 00:00:00,Robo
POINT (-58.4383 -34.5966),2017-11-11 01:00:00,Robo
POINT (-58.4457 -34.5695),2017-11-11 06:00:00,Robo
POINT (-58.4486 -34.632),2017-11-11 22:00:00,Robo
POINT (-58.4491 -34.6239),2017-11-11 08:00:00,Robo
POINT (-58.4522 -34.5814),2017-11-11 02:45:00,Robo
POINT (-58.4555 -34.5836),2017-11-11 01:30:00,Robo
POINT (-58.4558 -34.5832),2017-11-11 22:45:00,Robo
POINT (-58.4558 -34.5532),2017-11-11 06:00:00,Robo
POINT (-58.4564 -34.5727),2017-11-11 23:15:00,Robo
POINT (-58.4599 -34.5683),2017-11-11 23:45:00,Robo
POINT (-58.4623 -34.626),2017-11-11 05:00:00,Robo
POINT (-58.4665 -34.572),2017-11-11 23:00:00,Robo
POINT (-58.4683 -34.6813),2017-11-11 07:15:00,Robo
POINT (-58.4747 -34.6323),2017-11-11 04:00:00,Robo
POINT (-58.4765 -34.6763),2017-11-11 22:30:00,Robo
POINT (-58.4766 -34.6174),2017-11-11 23:30:00,Robo
POINT (-58.48 -34.5846),2017-11-11 01:00:00,Robo
POINT (-58.4836 -34.6215),2017-11-11 00:30:00,Robo
POINT (-58.4843 -34.5756),2017-11-11 00:00:00,Robo
POINT (-58.4845 -34.6035),2017-11-11 02:45:00,Robo
POINT (-58.4862 -34.5829),2017-11-11 22:30:00,Robo
POINT (-58.4956 -34.6127),2017-11-11 22:15:00,Robo
POINT (-58.4989 -34.6057),2017-11-11 22:45:00,Robo
POINT (-58.5002 -34.6339),2017-11-11 08:00:00,Robo
POINT (-58.5014 -34.5651),2017-11-11 04:30:00,Robo
POINT (-58.5102 -34.6254),2017-11-11 23:45:00,Robo
POINT (-58.5152 -34.5996),2017-11-11 00:00:00,Robo
POINT (-58.5269 -34.6347),2017-11-11 03:05:00,Robo
POINT (-58.5295 -34.6151),2017-11-11 06:15:00,Robo
POINT (-58.3755 -34.6246),2017-11-10 22:00:00,Robo
POINT (-58.3912 -34.6263),2017-11-10 23:00:00,Robo
POINT (-58.3962 -34.613),2017-11-10 23:58:00,Robo
POINT (-58.4135 -34.5947),2017-11-10 22:00:00,Robo
POINT (-58.4209 -34.5965),2017-11-10 22:45:00,Robo
POINT (-58.4275 -34.6353),2017-11-10 22:00:00,Robo
POINT (-58.4316 -34.6323),2017-11-10 22:00:00,Robo
POINT (-58.4316 -34.6323),2017-11-10 22:00:00,Robo
POINT (-58.4319 -34.6381),2017-11-10 22:00:00,Robo
POINT (-58.4327 -34.5812),2017-11-10 22:30:00,Robo
POINT (-58.4356 -34.6145),2017-11-10 23:00:00,Robo
POINT (-58.4703 -34.544),2017-11-10 22:50:00,Robo
POINT (-58.4975 -34.6226),2017-11-10 23:15:00,Robo
POINT (-58.5008 -34.6647),2017-11-10 22:15:00,Robo
POINT (-58.5029 -34.5726),2017-11-10 23:00:00,Robo
POINT (-58.5042 -34.6011),2017-11-05 23:00:00,Robo
POINT (-58.4921 -34.6093),2017-11-05 07:30:00,Robo
POINT (-58.3687 -34.6438),2017-11-05 07:45:00,Robo
POINT (-58.3748 -34.5984),2017-11-05 05:30:00,Robo
POINT (-58.393 -34.5892),2017-11-05 02:45:00,Robo
POINT (-58.4154 -34.5817),2017-11-05 06:30:00,Robo
POINT (-58.4336 -34.5801),2017-11-05 05:30:00,Robo
POINT (-58.4956 -34.5552),2017-11-05 05:00:00,Robo
POINT (-58.4964 -34.5638),2017-11-05 05:15:00,Robo
POINT (-58.3743 -34.6197),2017-11-05 22:45:00,Robo
POINT (-58.376 -34.601),2017-11-05 22:30:00,Robo
POINT (-58.3778 -34.6325),2017-11-05 01:30:00,Robo
POINT (-58.3778 -34.6082),2017-11-05 00:40:00,Robo
POINT (-58.3816 -34.6091),2017-11-05 01:00:00,Robo
POINT (-58.3828 -34.6279),2017-11-05 07:30:00,Robo
POINT (-58.3857 -34.6199),2017-11-05 03:00:00,Robo
POINT (-58.3879 -34.6041),2017-11-05 03:45:00,Robo
POINT (-58.3915 -34.6498),2017-11-05 01:00:00,Robo
POINT (-58.3921 -34.6031),2017-11-05 03:45:00,Robo
POINT (-58.3961 -34.6255),2017-11-05 23:18:00,Robo
POINT (-58.3994 -34.6039),2017-11-05 00:45:00,Robo
POINT (-58.4022 -34.5947),2017-11-05 00:50:00,Robo
POINT (-58.4025 -34.6224),2017-11-05 00:30:00,Robo
POINT (-58.4071 -34.6232),2017-11-05 03:00:00,Robo
POINT (-58.409 -34.6377),2017-11-05 22:30:00,Robo
POINT (-58.4095 -34.569),2017-11-05 22:45:00,Robo
POINT (-58.4195 -34.5982),2017-11-05 05:00:00,Robo
POINT (-58.4239 -34.5902),2017-11-05 23:00:00,Robo
POINT (-58.4239 -34.5902),2017-11-05 23:00:00,Robo
POINT (-58.4243 -34.6045),2017-11-05 03:30:00,Robo
POINT (-58.4244 -34.6045),2017-11-05 04:00:00,Robo
POINT (-58.4268 -34.6433),2017-11-05 23:20:00,Robo
POINT (-58.4275 -34.6241),2017-11-05 07:00:00,Robo
POINT (-58.4279 -34.5984),2017-11-05 22:00:00,Robo
POINT (-58.4282 -34.6272),2017-11-05 22:00:00,Robo
POINT (-58.4312 -34.5868),2017-11-05 02:00:00,Robo
POINT (-58.4327 -34.634),2017-11-05 22:00:00,Robo
POINT (-58.4331 -34.5862),2017-11-05 03:00:00,Robo
POINT (-58.4377 -34.6261),2017-11-05 22:30:00,Robo
POINT (-58.4423 -34.5943),2017-11-05 22:15:00,Robo
POINT (-58.4437 -34.5768),2017-11-05 07:30:00,Robo
POINT (-58.4443 -34.6428),2017-11-05 04:45:00,Robo
POINT (-58.4443 -34.6428),2017-11-05 05:00:00,Robo
POINT (-58.4476 -34.5917),2017-11-05 02:30:00,Robo
POINT (-58.4541 -34.6437),2017-11-05 07:00:00,Robo
POINT (-58.4553 -34.5776),2017-11-05 22:00:00,Robo
POINT (-58.4609 -34.6171),2017-11-05 02:45:00,Robo
POINT (-58.4648 -34.5786),2017-11-05 22:00:00,Robo
POINT (-58.4651 -34.628),2017-11-05 01:30:00,Robo
POINT (-58.4651 -34.6342),2017-11-05 22:45:00,Robo
POINT (-58.4702 -34.6723),2017-11-05 06:00:00,Robo
POINT (-58.4812 -34.5992),2017-11-05 22:00:00,Robo
POINT (-58.4822 -34.6237),2017-11-05 22:50:00,Robo
POINT (-58.4862 -34.6234),2017-11-05 06:00:00,Robo
POINT (-58.4875 -34.545),2017-11-05 23:30:00,Robo
POINT (-58.4909 -34.6003),2017-11-05 02:15:00,Robo
POINT (-58.493 -34.597),2017-11-05 04:00:00,Robo
POINT (-58.4966 -34.6133),2017-11-05 22:00:00,Robo
POINT (-58.5033 -34.619),2017-11-05 01:40:00,Robo
POINT (-58.5039 -34.5864),2017-11-05 23:00:00,Robo
POINT (-58.5068 -34.6107),2017-11-05 04:30:00,Robo
POINT (-58.5278 -34.6388),2017-11-05 23:30:00,Robo
POINT (-58.53 -34.6389),2017-11-05 22:00:00,Robo
POINT (-58.4467 -34.5711),2017-11-04 03:30:00,Robo
POINT (-58.4472 -34.5749),2017-11-04 03:30:00,Robo
POINT (-58.4696 -34.6041),2017-11-04 23:15:00,Robo
POINT (-58.4865 -34.5723),2017-11-04 23:00:00,Robo
POINT (-58.4873 -34.5713),2017-11-04 00:00:00,Robo
POINT (-58.3624 -34.6326),2017-11-04 03:30:00,Robo
POINT (-58.375 -34.6361),2017-11-04 22:20:00,Robo
POINT (-58.3772 -34.6209),2017-11-04 07:40:00,Robo
POINT (-58.3803 -34.6185),2017-11-04 05:30:00,Robo
POINT (-58.3813 -34.6119),2017-11-04 04:00:00,Robo
POINT (-58.3844 -34.5927),2017-11-04 22:30:00,Robo
POINT (-58.3887 -34.6546),2017-11-04 06:00:00,Robo
POINT (-58.3972 -34.5997),2017-11-04 07:00:00,Robo
POINT (-58.3972 -34.6359),2017-11-04 05:00:00,Robo
POINT (-58.3998 -34.6209),2017-11-04 23:00:00,Robo
POINT (-58.403 -34.5861),2017-11-04 07:00:00,Robo
POINT (-58.4059 -34.6101),2017-11-04 23:15:00,Robo
POINT (-58.4105 -34.6079),2017-11-04 22:20:00,Robo
POINT (-58.4112 -34.6153),2017-11-04 22:30:00,Robo
POINT (-58.4138 -34.5993),2017-11-04 04:00:00,Robo
POINT (-58.4142 -34.5973),2017-11-04 23:00:00,Robo
POINT (-58.4226 -34.6446),2017-11-04 23:00:00,Robo
POINT (-58.4265 -34.6283),2017-11-04 06:15:00,Robo
POINT (-58.4269 -34.6326),2017-11-04 22:45:00,Robo
POINT (-58.4284 -34.6259),2017-11-04 03:15:00,Robo
POINT (-58.4289 -34.6238),2017-11-04 03:00:00,Robo
POINT (-58.4323 -34.5957),2017-11-04 01:00:00,Robo
POINT (-58.4327 -34.634),2017-11-04 04:15:00,Robo
POINT (-58.4394 -34.5817),2017-11-04 07:45:00,Robo
POINT (-58.4394 -34.5817),2017-11-04 07:45:00,Robo
POINT (-58.443 -34.568),2017-11-04 05:30:00,Robo
POINT (-58.443 -34.568),2017-11-04 05:30:00,Robo
POINT (-58.4458 -34.5826),2017-11-04 06:45:00,Robo
POINT (-58.4467 -34.6773),2017-11-04 07:00:00,Robo
POINT (-58.4546 -34.5847),2017-11-04 06:00:00,Robo
POINT (-58.458 -34.5956),2017-11-04 07:00:00,Robo
POINT (-58.4582 -34.5785),2017-11-04 03:15:00,Robo
POINT (-58.4591 -34.5607),2017-11-04 08:00:00,Robo
POINT (-58.4706 -34.6388),2017-11-04 00:15:00,Robo
POINT (-58.4722 -34.5438),2017-11-04 02:05:00,Robo
POINT (-58.4747 -34.64),2017-11-04 06:00:00,Robo
POINT (-58.4749 -34.6151),2017-11-04 04:50:00,Robo
POINT (-58.4761 -34.6181),2017-11-04 23:30:00,Robo
POINT (-58.4833 -34.6181),2017-11-04 22:00:00,Robo
POINT (-58.4859 -34.6153),2017-11-04 22:00:00,Robo
POINT (-58.4901 -34.5995),2017-11-04 01:45:00,Robo
POINT (-58.4904 -34.5653),2017-11-04 00:45:00,Robo
POINT (-58.4975 -34.5912),2017-11-04 22:00:00,Robo
POINT (-58.503 -34.5817),2017-11-04 04:45:00,Robo
POINT (-58.5058 -34.6223),2017-11-04 22:40:00,Robo
POINT (-58.5104 -34.6434),2017-11-04 04:00:00,Robo
POINT (-58.3835 -34.5929),2017-11-03 23:15:00,Robo
POINT (-58.4059 -34.6135),2017-11-03 23:45:00,Robo
POINT (-58.4287 -34.5735),2017-11-03 22:00:00,Robo
POINT (-58.4396 -34.6453),2017-11-03 22:45:00,Robo
POINT (-58.3684 -34.6022),2017-11-03 22:00:00,Robo
POINT (-58.375 -34.6361),2017-11-03 22:20:00,Robo
POINT (-58.3998 -34.6209),2017-11-03 23:00:00,Robo
POINT (-58.4052 -34.5671),2017-11-03 23:45:00,Robo
POINT (-58.4058 -34.6242),2017-11-03 22:50:00,Robo
POINT (-58.4098 -34.5664),2017-11-03 22:30:00,Robo
POINT (-58.4118 -34.6094),2017-11-03 23:50:00,Robo
POINT (-58.4223 -34.6288),2017-11-03 23:00:00,Robo
POINT (-58.4269 -34.6326),2017-11-03 22:45:00,Robo
POINT (-58.4312 -34.595),2017-11-03 22:00:00,Robo
POINT (-58.4403 -34.5752),2017-11-03 22:00:00,Robo
POINT (-58.4409 -34.6162),2017-11-03 23:20:00,Robo
POINT (-58.4534 -34.5954),2017-11-03 23:45:00,Robo
POINT (-58.4545 -34.6054),2017-11-03 23:30:00,Robo
POINT (-58.4776 -34.6754),2017-11-03 23:10:00,Robo
POINT (-58.4833 -34.5471),2017-11-03 22:40:00,Robo
POINT (-58.4939 -34.562),2017-11-03 23:30:00,Robo
POINT (-58.5046 -34.5958),2017-11-03 23:00:00,Robo
POINT (-58.5115 -34.6017),2017-11-03 22:45:00,Robo
POINT (-58.4082 -34.5981),2017-12-31 04:00:00,Robo
POINT (-58.4167 -34.6316),2017-12-31 03:30:00,Robo
POINT (-58.4357 -34.586),2017-12-31 07:30:00,Robo
POINT (-58.3949 -34.6585),2017-12-31 01:00:00,Robo
POINT (-58.3951 -34.656),2017-12-31 01:00:00,Robo
POINT (-58.3978 -34.6428),2017-12-31 07:30:00,Robo
POINT (-58.4201 -34.5654),2017-12-31 03:40:00,Robo
POINT (-58.4203 -34.626),2017-12-31 03:00:00,Robo
POINT (-58.4209 -34.61199999999999),2017-12-31 23:00:00,Robo
POINT (-58.4281 -34.599),2017-12-31 07:00:00,Robo
POINT (-58.4509 -34.5805),2017-12-31 06:30:00,Robo
POINT (-58.4595 -34.6423),2017-12-31 00:00:00,Robo
POINT (-58.4679 -34.6113),2017-12-31 02:15:00,Robo
POINT (-58.4689 -34.5828),2017-12-31 02:35:00,Robo
POINT (-58.4697 -34.5521),2017-12-31 01:20:00,Robo
POINT (-58.4803 -34.6303),2017-12-31 22:40:00,Robo
POINT (-58.4909 -34.6241),2017-12-31 00:30:00,Robo
POINT (-58.5016 -34.6231),2017-12-31 02:30:00,Robo
POINT (-58.5023 -34.6103),2017-12-31 00:00:00,Robo
POINT (-58.5186 -34.6399),2017-12-31 08:00:00,Robo
POINT (-58.5239 -34.609),2017-12-31 02:30:00,Robo
POINT (-58.5275 -34.6417),2017-12-31 08:00:00,Robo
POINT (-58.4541 -34.6439),2017-12-30 03:30:00,Robo
POINT (-58.5246 -34.627),2017-12-30 05:00:00,Robo
POINT (-58.5246 -34.627),2017-12-30 05:20:00,Robo
POINT (-58.4191 -34.5978),2017-12-30 22:00:00,Robo
POINT (-58.4367 -34.6144),2017-12-30 01:10:00,Robo
POINT (-58.4408 -34.5863),2017-12-30 07:45:00,Robo
POINT (-58.4635 -34.5603),2017-12-30 22:00:00,Robo
POINT (-58.4835 -34.6531),2017-12-30 02:45:00,Robo
POINT (-58.501 -34.6208),2017-12-30 04:00:00,Robo
POINT (-58.5042 -34.6383),2017-12-30 23:30:00,Robo
POINT (-58.3682 -34.6228),2017-12-30 07:15:00,Robo
POINT (-58.3712 -34.6242),2017-12-30 23:00:00,Robo
POINT (-58.372 -34.616),2017-12-30 05:00:00,Robo
POINT (-58.376 -34.615),2017-12-30 04:00:00,Robo
POINT (-58.376 -34.615),2017-12-30 03:40:00,Robo
POINT (-58.3835 -34.6074),2017-12-30 22:00:00,Robo
POINT (-58.3884 -34.5957),2017-12-30 22:00:00,Robo
POINT (-58.3906 -34.6327),2017-12-30 22:00:00,Robo
POINT (-58.395 -34.6095),2017-12-30 04:00:00,Robo
POINT (-58.3986 -34.6011),2017-12-30 08:00:00,Robo
POINT (-58.40600000000001 -34.6094),2017-12-30 23:00:00,Robo
POINT (-58.4069 -34.5904),2017-12-30 22:30:00,Robo
POINT (-58.4095 -34.569),2017-12-30 05:30:00,Robo
POINT (-58.4163 -34.647),2017-12-30 02:30:00,Robo
POINT (-58.4182 -34.6187),2017-12-30 07:20:00,Robo
POINT (-58.4232 -34.5964),2017-12-30 06:30:00,Robo
POINT (-58.4235 -34.5818),2017-12-30 05:00:00,Robo
POINT (-58.4414 -34.6085),2017-12-30 00:00:00,Robo
POINT (-58.4518 -34.5899),2017-12-30 03:15:00,Robo
POINT (-58.4593 -34.6292),2017-12-30 22:30:00,Robo
POINT (-58.4597 -34.6346),2017-12-30 23:00:00,Robo
POINT (-58.4663 -34.5512),2017-12-30 23:15:00,Robo
POINT (-58.4751 -34.6789),2017-12-30 07:45:00,Robo
POINT (-58.4755 -34.6753),2017-12-30 04:30:00,Robo
POINT (-58.4764 -34.6361),2017-12-30 01:30:00,Robo
POINT (-58.4796 -34.6317),2017-12-30 05:30:00,Robo
POINT (-58.5048 -34.6371),2017-12-30 22:00:00,Robo
POINT (-58.50899999999999 -34.6081),2017-12-30 23:00:00,Robo
POINT (-58.5096 -34.6589),2017-12-30 23:00:00,Robo
POINT (-58.3835 -34.5827),2017-12-30 02:00:00,Robo
POINT (-58.3919 -34.6084),2017-12-29 22:30:00,Robo
POINT (-58.3829 -34.5883),2017-12-29 23:05:00,Robo
POINT (-58.43600000000001 -34.5483),2017-12-29 23:00:00,Robo
POINT (-58.4608 -34.548),2017-12-29 22:45:00,Robo
POINT (-58.5014 -34.5794),2017-12-29 23:00:00,Robo
POINT (-58.371 -34.6403),2017-12-29 23:15:00,Robo
POINT (-58.4109 -34.637),2017-12-29 22:30:00,Robo
POINT (-58.4169 -34.5921),2017-12-29 23:30:00,Robo
POINT (-58.4199 -34.5655),2017-12-29 22:30:00,Robo
POINT (-58.456 -34.6236),2017-12-29 23:20:00,Robo
POINT (-58.4587 -34.5707),2017-12-29 22:00:00,Robo
POINT (-58.4635 -34.6044),2017-12-29 23:00:00,Robo
POINT (-58.4695 -34.6349),2017-12-29 23:30:00,Robo
POINT (-58.4787 -34.6113),2017-12-29 23:00:00,Robo
POINT (-58.4867 -34.5548),2017-12-29 22:35:00,Robo
POINT (-58.4894 -34.6084),2017-12-29 22:00:00,Robo
POINT (-58.4949 -34.6239),2017-12-29 22:45:00,Robo
POINT (-58.5032 -34.6226),2017-12-29 22:00:00,Robo
POINT (-58.5233 -34.6551),2017-12-29 22:00:00,Robo
POINT (-58.4525 -34.5538),2017-12-24 23:15:00,Robo
POINT (-58.3933 -34.5997),2017-12-24 22:45:00,Robo
POINT (-58.3945 -34.5921),2017-12-24 04:00:00,Robo
POINT (-58.4276 -34.6144),2017-12-24 01:00:00,Robo
POINT (-58.4311 -34.5775),2017-12-24 00:15:00,Robo
POINT (-58.4994 -34.6062),2017-12-24 02:45:00,Robo
POINT (-58.3681 -34.6241),2017-12-24 22:30:00,Robo
POINT (-58.3773 -34.6025),2017-12-24 04:30:00,Robo
POINT (-58.3784 -34.597),2017-12-24 04:15:00,Robo
POINT (-58.3919 -34.6558),2017-12-24 07:00:00,Robo
POINT (-58.3973 -34.6257),2017-12-24 00:00:00,Robo
POINT (-58.4141 -34.6182),2017-12-24 02:00:00,Robo
POINT (-58.4169 -34.5921),2017-12-24 03:30:00,Robo
POINT (-58.4169 -34.5956),2017-12-24 00:00:00,Robo
POINT (-58.4223 -34.5861),2017-12-24 06:00:00,Robo
POINT (-58.4231 -34.5854),2017-12-24 22:30:00,Robo
POINT (-58.4236 -34.5987),2017-12-24 05:00:00,Robo
POINT (-58.4292 -34.5868),2017-12-24 07:00:00,Robo
POINT (-58.4354 -34.6203),2017-12-24 00:10:00,Robo
POINT (-58.4357 -34.5937),2017-12-24 22:45:00,Robo
POINT (-58.4457 -34.5989),2017-12-24 02:10:00,Robo
POINT (-58.4458 -34.6225),2017-12-24 23:15:00,Robo
POINT (-58.4612 -34.5496),2017-12-24 23:00:00,Robo
POINT (-58.4658 -34.6325),2017-12-24 00:30:00,Robo
POINT (-58.4678 -34.5533),2017-12-24 01:00:00,Robo
POINT (-58.4691 -34.6391),2017-12-24 00:15:00,Robo
POINT (-58.4709 -34.5663),2017-12-24 22:30:00,Robo
POINT (-58.4715 -34.5627),2017-12-24 00:15:00,Robo
POINT (-58.4783 -34.6113),2017-12-24 01:00:00,Robo
POINT (-58.4824 -34.6231),2017-12-24 22:00:00,Robo
POINT (-58.4884 -34.6144),2017-12-24 02:45:00,Robo
POINT (-58.49100000000001 -34.5626),2017-12-24 04:00:00,Robo
POINT (-58.5071 -34.6103),2017-12-24 01:00:00,Robo
POINT (-58.5076 -34.6253),2017-12-24 05:00:00,Robo
POINT (-58.5236 -34.6242),2017-12-24 22:50:00,Robo
POINT (-58.5281 -34.6363),2017-12-24 22:00:00,Robo
POINT (-58.3696 -34.6267),2017-12-23 23:30:00,Robo
POINT (-58.3929 -34.6228),2017-12-23 23:30:00,Robo
POINT (-58.4306 -34.6156),2017-12-23 05:15:00,Robo
POINT (-58.4834 -34.6504),2017-12-23 22:30:00,Robo
POINT (-58.5161 -34.6567),2017-12-23 01:00:00,Robo
POINT (-58.3664 -34.6388),2017-12-23 07:15:00,Robo
POINT (-58.3744 -34.595),2017-12-23 23:45:00,Robo
POINT (-58.3793 -34.606),2017-12-23 06:30:00,Robo
POINT (-58.3796 -34.6277),2017-12-23 06:20:00,Robo
POINT (-58.3828 -34.6279),2017-12-23 22:00:00,Robo
POINT (-58.3828 -34.6279),2017-12-23 23:00:00,Robo
POINT (-58.3829 -34.627),2017-12-23 22:00:00,Robo
POINT (-58.3888 -34.6214),2017-12-23 23:00:00,Robo
POINT (-58.39 -34.5958),2017-12-23 01:45:00,Robo
POINT (-58.3909 -34.6342),2017-12-23 05:00:00,Robo
POINT (-58.3918 -34.6115),2017-12-23 06:30:00,Robo
POINT (-58.393 -34.5987),2017-12-23 07:00:00,Robo
POINT (-58.3945 -34.6058),2017-12-23 07:00:00,Robo
POINT (-58.3974 -34.5955),2017-12-23 22:00:00,Robo
POINT (-58.4001 -34.6049),2017-12-23 04:30:00,Robo
POINT (-58.4018 -34.5944),2017-12-23 23:45:00,Robo
POINT (-58.4126 -34.5777),2017-12-23 22:30:00,Robo
POINT (-58.4149 -34.5694),2017-12-23 05:00:00,Robo
POINT (-58.4166 -34.6448),2017-12-23 23:15:00,Robo
POINT (-58.4197 -34.5955),2017-12-23 22:30:00,Robo
POINT (-58.4229 -34.5821),2017-12-23 00:30:00,Robo
POINT (-58.4278 -34.6221),2017-12-23 22:30:00,Robo
POINT (-58.431 -34.5895),2017-12-23 05:30:00,Robo
POINT (-58.4315 -34.5765),2017-12-23 04:30:00,Robo
POINT (-58.434 -34.6087),2017-12-23 23:00:00,Robo
POINT (-58.4341 -34.614),2017-12-23 22:45:00,Robo
POINT (-58.4353 -34.5908),2017-12-23 23:20:00,Robo
POINT (-58.4371 -34.5896),2017-12-23 02:00:00,Robo
POINT (-58.4382 -34.5903),2017-12-23 01:00:00,Robo
POINT (-58.4404 -34.631),2017-12-23 22:15:00,Robo
POINT (-58.4423 -34.593),2017-12-23 06:15:00,Robo
POINT (-58.4482 -34.5843),2017-12-23 23:15:00,Robo
POINT (-58.4545 -34.601),2017-12-23 23:00:00,Robo
POINT (-58.4678 -34.6193),2017-12-23 06:30:00,Robo
POINT (-58.4714 -34.5383),2017-12-23 01:00:00,Robo
POINT (-58.4776 -34.6331),2017-12-23 02:00:00,Robo
POINT (-58.4796 -34.6317),2017-12-23 05:30:00,Robo
POINT (-58.4857 -34.5573),2017-12-23 02:45:00,Robo
POINT (-58.4889 -34.5509),2017-12-23 04:00:00,Robo
POINT (-58.5023 -34.5732),2017-12-23 08:00:00,Robo
POINT (-58.5162 -34.6289),2017-12-23 23:00:00,Robo
POINT (-58.3701 -34.603),2017-12-22 22:30:00,Robo
POINT (-58.4352 -34.5545),2017-12-22 22:00:00,Robo
POINT (-58.3983 -34.5957),2017-12-22 23:00:00,Robo
POINT (-58.3748 -34.5977),2017-12-22 23:15:00,Robo
POINT (-58.3778 -34.6442),2017-12-22 22:15:00,Robo
POINT (-58.3891 -34.6054),2017-12-22 22:00:00,Robo
POINT (-58.4007 -34.598),2017-12-22 23:00:00,Robo
POINT (-58.4444 -34.6219),2017-12-22 22:30:00,Robo
POINT (-58.44600000000001 -34.5529),2017-12-22 22:00:00,Robo
POINT (-58.4548 -34.543),2017-12-22 22:00:00,Robo
POINT (-58.4697 -34.6307),2017-12-22 22:15:00,Robo
POINT (-58.4755 -34.6274),2017-12-22 22:00:00,Robo
POINT (-58.4773 -34.6121),2017-12-22 23:30:00,Robo
POINT (-58.4779 -34.6661),2017-12-22 23:15:00,Robo
POINT (-58.4951 -34.6043),2017-12-22 22:00:00,Robo
POINT (-58.5264 -34.6391),2017-12-22 23:30:00,Robo
POINT (-58.477 -34.6148),2017-12-17 06:30:00,Robo
POINT (-58.3891 -34.6101),2017-12-17 23:45:00,Robo
POINT (-58.4295 -34.5896),2017-12-17 00:30:00,Robo
POINT (-58.4429 -34.6293),2017-12-17 03:00:00,Robo
POINT (-58.4907 -34.6048),2017-12-17 23:45:00,Robo
POINT (-58.3701 -34.6346),2017-12-17 23:45:00,Robo
POINT (-58.3733 -34.595),2017-12-17 01:00:00,Robo
POINT (-58.3772 -34.6296),2017-12-17 23:30:00,Robo
POINT (-58.3802 -34.6264),2017-12-17 23:15:00,Robo
POINT (-58.3815 -34.6025),2017-12-17 06:00:00,Robo
POINT (-58.3836 -34.6062),2017-12-17 02:00:00,Robo
POINT (-58.3863 -34.5871),2017-12-17 03:30:00,Robo
POINT (-58.3906 -34.6323),2017-12-17 07:00:00,Robo
POINT (-58.3961 -34.6121),2017-12-17 22:00:00,Robo
POINT (-58.3989 -34.6131),2017-12-17 05:30:00,Robo
POINT (-58.3989 -34.6359),2017-12-17 03:30:00,Robo
POINT (-58.4018 -34.6099),2017-12-17 01:00:00,Robo
POINT (-58.4035 -34.63800000000001),2017-12-17 05:15:00,Robo
POINT (-58.4105 -34.6064),2017-12-17 03:00:00,Robo
POINT (-58.4118 -34.6028),2017-12-17 23:15:00,Robo
POINT (-58.4118 -34.6079),2017-12-17 22:30:00,Robo
POINT (-58.4154 -34.6173),2017-12-17 22:00:00,Robo
POINT (-58.4159 -34.5932),2017-12-17 23:00:00,Robo
POINT (-58.4166 -34.6448),2017-12-17 23:00:00,Robo
POINT (-58.4191 -34.6305),2017-12-17 01:45:00,Robo
POINT (-58.4264 -34.5699),2017-12-17 22:00:00,Robo
POINT (-58.4306 -34.577),2017-12-17 23:45:00,Robo
POINT (-58.4328 -34.5894),2017-12-17 01:30:00,Robo
POINT (-58.4338 -34.6524),2017-12-17 07:00:00,Robo
POINT (-58.4359 -34.6193),2017-12-17 22:30:00,Robo
POINT (-58.4393 -34.5867),2017-12-17 06:00:00,Robo
POINT (-58.4394 -34.5881),2017-12-17 06:30:00,Robo
POINT (-58.44 -34.6045),2017-12-17 00:30:00,Robo
POINT (-58.4418 -34.5926),2017-12-17 23:15:00,Robo
POINT (-58.4491 -34.626),2017-12-17 22:00:00,Robo
POINT (-58.4533 -34.5673),2017-12-17 22:00:00,Robo
POINT (-58.4647 -34.6848),2017-12-17 05:45:00,Robo
POINT (-58.4652 -34.5554),2017-12-17 00:15:00,Robo
POINT (-58.4663 -34.6541),2017-12-17 23:00:00,Robo
POINT (-58.4775 -34.597),2017-12-17 03:45:00,Robo
POINT (-58.4828 -34.5718),2017-12-17 04:30:00,Robo
